Date,Time,Activity (Triaxial-Counts)
3/26/2024,12:45:00 PM,0
3/26/2024,12:45:15 PM,0
3/26/2024,12:45:30 PM,0
3/26/2024,12:45:45 PM,90
3/26/2024,12:46:00 PM,173
3/26/2024,12:46:15 PM,36
3/26/2024,12:46:30 PM,23
3/26/2024,12:46:45 PM,17
3/26/2024,12:47:00 PM,40
3/26/2024,12:47:15 PM,0
3/26/2024,12:47:30 PM,32
3/26/2024,12:47:45 PM,94
3/26/2024,12:48:00 PM,18
3/26/2024,12:48:15 PM,143
3/26/2024,12:48:30 PM,76
3/26/2024,12:48:45 PM,33
3/26/2024,12:49:00 PM,4
3/26/2024,12:49:15 PM,9
3/26/2024,12:49:30 PM,49
3/26/2024,12:49:45 PM,163
3/26/2024,12:50:00 PM,97
3/26/2024,12:50:15 PM,31
3/26/2024,12:50:30 PM,0
3/26/2024,12:50:45 PM,134
3/26/2024,12:51:00 PM,46
3/26/2024,12:51:15 PM,84
3/26/2024,12:51:30 PM,146
3/26/2024,12:51:45 PM,19
3/26/2024,12:52:00 PM,0
3/26/2024,12:52:15 PM,62
3/26/2024,12:52:30 PM,0
3/26/2024,12:52:45 PM,5
3/26/2024,12:53:00 PM,58
3/26/2024,12:53:15 PM,0
3/26/2024,12:53:30 PM,6
3/26/2024,12:53:45 PM,0
3/26/2024,12:54:00 PM,0
3/26/2024,12:54:15 PM,166
3/26/2024,12:54:30 PM,11
3/26/2024,12:54:45 PM,0
3/26/2024,12:55:00 PM,251
3/26/2024,12:55:15 PM,174
3/26/2024,12:55:30 PM,76
3/26/2024,12:55:45 PM,125
3/26/2024,12:56:00 PM,113
3/26/2024,12:56:15 PM,128
3/26/2024,12:56:30 PM,135
3/26/2024,12:56:45 PM,221
3/26/2024,12:57:00 PM,4
3/26/2024,12:57:15 PM,150
3/26/2024,12:57:30 PM,82
3/26/2024,12:57:45 PM,68
3/26/2024,12:58:00 PM,25
3/26/2024,12:58:15 PM,251
3/26/2024,12:58:30 PM,48
3/26/2024,12:58:45 PM,70
3/26/2024,12:59:00 PM,19
3/26/2024,12:59:15 PM,4
3/26/2024,12:59:30 PM,0
3/26/2024,12:59:45 PM,23
3/26/2024,1:00:00 PM,10
3/26/2024,1:00:15 PM,0
3/26/2024,1:00:30 PM,12
3/26/2024,1:00:45 PM,37
3/26/2024,1:01:00 PM,25
3/26/2024,1:01:15 PM,18
3/26/2024,1:01:30 PM,0
3/26/2024,1:01:45 PM,18
3/26/2024,1:02:00 PM,53
3/26/2024,1:02:15 PM,30
3/26/2024,1:02:30 PM,111
3/26/2024,1:02:45 PM,52
3/26/2024,1:03:00 PM,158
3/26/2024,1:03:15 PM,214
3/26/2024,1:03:30 PM,129
3/26/2024,1:03:45 PM,42
3/26/2024,1:04:00 PM,23
3/26/2024,1:04:15 PM,87
3/26/2024,1:04:30 PM,149
3/26/2024,1:04:45 PM,148
3/26/2024,1:05:00 PM,58
3/26/2024,1:05:15 PM,42
3/26/2024,1:05:30 PM,53
3/26/2024,1:05:45 PM,131
3/26/2024,1:06:00 PM,0
3/26/2024,1:06:15 PM,163
3/26/2024,1:06:30 PM,310
3/26/2024,1:06:45 PM,389
3/26/2024,1:07:00 PM,8
3/26/2024,1:07:15 PM,0
3/26/2024,1:07:30 PM,11
3/26/2024,1:07:45 PM,12
3/26/2024,1:08:00 PM,0
3/26/2024,1:08:15 PM,8
3/26/2024,1:08:30 PM,72
3/26/2024,1:08:45 PM,301
3/26/2024,1:09:00 PM,567
3/26/2024,1:09:15 PM,87
3/26/2024,1:09:30 PM,243
3/26/2024,1:09:45 PM,0
3/26/2024,1:10:00 PM,0
3/26/2024,1:10:15 PM,0
3/26/2024,1:10:30 PM,0
3/26/2024,1:10:45 PM,88
3/26/2024,1:11:00 PM,115
3/26/2024,1:11:15 PM,118
3/26/2024,1:11:30 PM,40
3/26/2024,1:11:45 PM,27
3/26/2024,1:12:00 PM,167
3/26/2024,1:12:15 PM,127
3/26/2024,1:12:30 PM,45
3/26/2024,1:12:45 PM,55
3/26/2024,1:13:00 PM,15
3/26/2024,1:13:15 PM,0
3/26/2024,1:13:30 PM,30
3/26/2024,1:13:45 PM,283
3/26/2024,1:14:00 PM,15
3/26/2024,1:14:15 PM,0
3/26/2024,1:14:30 PM,29
3/26/2024,1:14:45 PM,0
3/26/2024,1:15:00 PM,47
3/26/2024,1:15:15 PM,98
3/26/2024,1:15:30 PM,124
3/26/2024,1:15:45 PM,0
3/26/2024,1:16:00 PM,0
3/26/2024,1:16:15 PM,0
3/26/2024,1:16:30 PM,0
3/26/2024,1:16:45 PM,0
3/26/2024,1:17:00 PM,0
3/26/2024,1:17:15 PM,0
3/26/2024,1:17:30 PM,70
3/26/2024,1:17:45 PM,154
3/26/2024,1:18:00 PM,95
3/26/2024,1:18:15 PM,220
3/26/2024,1:18:30 PM,69
3/26/2024,1:18:45 PM,108
3/26/2024,1:19:00 PM,0
3/26/2024,1:19:15 PM,51
3/26/2024,1:19:30 PM,0
3/26/2024,1:19:45 PM,213
3/26/2024,1:20:00 PM,157
