Date	Time	Activity (Triaxial-Counts)
3/25/2024	3:44:00 PM	103
3/25/2024	3:44:15 PM	17
3/25/2024	3:44:30 PM	0
3/25/2024	3:44:45 PM	7
3/25/2024	3:45:00 PM	122
3/25/2024	3:45:15 PM	49
3/25/2024	3:45:30 PM	137
3/25/2024	3:45:45 PM	65
3/25/2024	3:46:00 PM	42
3/25/2024	3:46:15 PM	16
3/25/2024	3:46:30 PM	0
3/25/2024	3:46:45 PM	130
3/25/2024	3:47:00 PM	16
3/25/2024	3:47:15 PM	0
3/25/2024	3:47:30 PM	18
3/25/2024	3:47:45 PM	14
3/25/2024	3:48:00 PM	4
3/25/2024	3:48:15 PM	31
3/25/2024	3:48:30 PM	95
3/25/2024	3:48:45 PM	5
3/25/2024	3:49:00 PM	15
3/25/2024	3:49:15 PM	4
3/25/2024	3:49:30 PM	262
3/25/2024	3:49:45 PM	4
3/25/2024	3:50:00 PM	25
3/25/2024	3:50:15 PM	6
3/25/2024	3:50:30 PM	16
3/25/2024	3:50:45 PM	9
3/25/2024	3:51:00 PM	53
3/25/2024	3:51:15 PM	44
3/25/2024	3:51:30 PM	81
3/25/2024	3:51:45 PM	19
3/25/2024	3:52:00 PM	41
3/25/2024	3:52:15 PM	56
3/25/2024	3:52:30 PM	34
3/25/2024	3:52:45 PM	24
3/25/2024	3:53:00 PM	20
3/25/2024	3:53:15 PM	7
3/25/2024	3:53:30 PM	9
3/25/2024	3:53:45 PM	57
3/25/2024	3:54:00 PM	100
3/25/2024	3:54:15 PM	241
3/25/2024	3:54:30 PM	409
3/25/2024	3:54:45 PM	175
3/25/2024	3:55:00 PM	0
3/25/2024	3:55:15 PM	0
3/25/2024	3:55:30 PM	147
3/25/2024	3:55:45 PM	216
3/25/2024	3:56:00 PM	377
3/25/2024	3:56:15 PM	225
3/25/2024	3:56:30 PM	147
3/25/2024	3:56:45 PM	35
3/25/2024	3:57:00 PM	0
3/25/2024	3:57:15 PM	22
3/25/2024	3:57:30 PM	82
3/25/2024	3:57:45 PM	85
3/25/2024	3:58:00 PM	0
3/25/2024	3:58:15 PM	18
3/25/2024	3:58:30 PM	5
3/25/2024	3:58:45 PM	38
3/25/2024	3:59:00 PM	135
3/25/2024	3:59:15 PM	0
3/25/2024	3:59:30 PM	0
3/25/2024	3:59:45 PM	67
3/25/2024	4:00:00 PM	40
3/25/2024	4:00:15 PM	41
3/25/2024	4:00:30 PM	60
3/25/2024	4:00:45 PM	75
3/25/2024	4:01:00 PM	30
3/25/2024	4:01:15 PM	0
3/25/2024	4:01:30 PM	0
3/25/2024	4:01:45 PM	0
3/25/2024	4:02:00 PM	79
3/25/2024	4:02:15 PM	92
3/25/2024	4:02:30 PM	19
3/25/2024	4:02:45 PM	7
3/25/2024	4:03:00 PM	43
3/25/2024	4:03:15 PM	29
3/25/2024	4:03:30 PM	16
3/25/2024	4:03:45 PM	124
3/25/2024	4:04:00 PM	49
3/25/2024	4:04:15 PM	0
3/25/2024	4:04:30 PM	13
3/25/2024	4:04:45 PM	0
3/25/2024	4:05:00 PM	4
3/25/2024	4:05:15 PM	4
3/25/2024	4:05:30 PM	13
3/25/2024	4:05:45 PM	11
3/25/2024	4:06:00 PM	18
3/25/2024	4:06:15 PM	21
3/25/2024	4:06:30 PM	36
3/25/2024	4:06:45 PM	18
3/25/2024	4:07:00 PM	10
3/25/2024	4:07:15 PM	135
3/25/2024	4:07:30 PM	58
3/25/2024	4:07:45 PM	78
3/25/2024	4:08:00 PM	78
3/25/2024	4:08:15 PM	24
3/25/2024	4:08:30 PM	37
3/25/2024	4:08:45 PM	46
3/25/2024	4:09:00 PM	28
3/25/2024	4:09:15 PM	60
3/25/2024	4:09:30 PM	54
3/25/2024	4:09:45 PM	55
3/25/2024	4:10:00 PM	55
3/25/2024	4:10:15 PM	111
3/25/2024	4:10:30 PM	219
3/25/2024	4:10:45 PM	33
3/25/2024	4:11:00 PM	11
3/25/2024	4:11:15 PM	36
3/25/2024	4:11:30 PM	0
3/25/2024	4:11:45 PM	61
3/25/2024	4:12:00 PM	25
3/25/2024	4:12:15 PM	9
3/25/2024	4:12:30 PM	12
3/25/2024	4:12:45 PM	54
3/25/2024	4:13:00 PM	81
3/25/2024	4:13:15 PM	0
3/25/2024	4:13:30 PM	12
3/25/2024	4:13:45 PM	0
3/25/2024	4:14:00 PM	45
3/25/2024	4:14:15 PM	63
3/25/2024	4:14:30 PM	14
3/25/2024	4:14:45 PM	6
3/25/2024	4:15:00 PM	4
3/25/2024	4:15:15 PM	0
3/25/2024	4:15:30 PM	10
3/25/2024	4:15:45 PM	0
3/25/2024	4:16:00 PM	9
3/25/2024	4:16:15 PM	0
3/25/2024	4:16:30 PM	0
3/25/2024	4:16:45 PM	89
3/25/2024	4:17:00 PM	11
