Date,Time,Activity (Triaxial-Counts)
3/27/2024,11:14:00 PM,252
3/27/2024,11:14:15 PM,256
3/27/2024,11:14:30 PM,443
3/27/2024,11:14:45 PM,201
3/27/2024,11:15:00 PM,225
3/27/2024,11:15:15 PM,234
3/27/2024,11:15:30 PM,215
3/27/2024,11:15:45 PM,248
3/27/2024,11:16:00 PM,249
3/27/2024,11:16:15 PM,200
3/27/2024,11:16:30 PM,393
3/27/2024,11:16:45 PM,253
3/27/2024,11:17:00 PM,234
3/27/2024,11:17:15 PM,303
3/27/2024,11:17:30 PM,190
3/27/2024,11:17:45 PM,180
3/27/2024,11:18:00 PM,143
3/27/2024,11:18:15 PM,246
3/27/2024,11:18:30 PM,11
3/27/2024,11:18:45 PM,62
3/27/2024,11:19:00 PM,85
3/27/2024,11:19:15 PM,0
3/27/2024,11:19:30 PM,152
3/27/2024,11:19:45 PM,240
3/27/2024,11:20:00 PM,370
3/27/2024,11:20:15 PM,264
3/27/2024,11:20:30 PM,204
3/27/2024,11:20:45 PM,58
3/27/2024,11:21:00 PM,128
3/27/2024,11:21:15 PM,7
3/27/2024,11:21:30 PM,51
3/27/2024,11:21:45 PM,51
3/27/2024,11:22:00 PM,12
3/27/2024,11:22:15 PM,25
3/27/2024,11:22:30 PM,23
3/27/2024,11:22:45 PM,4
3/27/2024,11:23:00 PM,0
3/27/2024,11:23:15 PM,0
3/27/2024,11:23:30 PM,20
3/27/2024,11:23:45 PM,205
3/27/2024,11:24:00 PM,476
3/27/2024,11:24:15 PM,374
3/27/2024,11:24:30 PM,243
3/27/2024,11:24:45 PM,293
3/27/2024,11:25:00 PM,213
3/27/2024,11:25:15 PM,246
3/27/2024,11:25:30 PM,168
3/27/2024,11:25:45 PM,167
3/27/2024,11:26:00 PM,322
3/27/2024,11:26:15 PM,70
3/27/2024,11:26:30 PM,125
3/27/2024,11:26:45 PM,111
3/27/2024,11:27:00 PM,101
3/27/2024,11:27:15 PM,130
3/27/2024,11:27:30 PM,114
3/27/2024,11:27:45 PM,99
3/27/2024,11:28:00 PM,133
3/27/2024,11:28:15 PM,70
3/27/2024,11:28:30 PM,147
3/27/2024,11:28:45 PM,0
3/27/2024,11:29:00 PM,0
3/27/2024,11:29:15 PM,102
3/27/2024,11:29:30 PM,166
3/27/2024,11:29:45 PM,147
3/27/2024,11:30:00 PM,178
3/27/2024,11:30:15 PM,40
3/27/2024,11:30:30 PM,108
3/27/2024,11:30:45 PM,241
3/27/2024,11:31:00 PM,102
3/27/2024,11:31:15 PM,55
3/27/2024,11:31:30 PM,142
3/27/2024,11:31:45 PM,78
3/27/2024,11:32:00 PM,20
3/27/2024,11:32:15 PM,89
3/27/2024,11:32:30 PM,169
3/27/2024,11:32:45 PM,74
3/27/2024,11:33:00 PM,204
3/27/2024,11:33:15 PM,441
3/27/2024,11:33:30 PM,204
3/27/2024,11:33:45 PM,143
3/27/2024,11:34:00 PM,259
3/27/2024,11:34:15 PM,36
3/27/2024,11:34:30 PM,4
3/27/2024,11:34:45 PM,146
3/27/2024,11:35:00 PM,0
3/27/2024,11:35:15 PM,441
3/27/2024,11:35:30 PM,0
3/27/2024,11:35:45 PM,0
3/27/2024,11:36:00 PM,63
3/27/2024,11:36:15 PM,0
3/27/2024,11:36:30 PM,31
3/27/2024,11:36:45 PM,0
3/27/2024,11:37:00 PM,0
3/27/2024,11:37:15 PM,19
3/27/2024,11:37:30 PM,15
3/27/2024,11:37:45 PM,0
3/27/2024,11:38:00 PM,44
3/27/2024,11:38:15 PM,0
3/27/2024,11:38:30 PM,14
3/27/2024,11:38:45 PM,6
3/27/2024,11:39:00 PM,19
3/27/2024,11:39:15 PM,77
3/27/2024,11:39:30 PM,147
3/27/2024,11:39:45 PM,61
3/27/2024,11:40:00 PM,109
3/27/2024,11:40:15 PM,58
3/27/2024,11:40:30 PM,0
3/27/2024,11:40:45 PM,0
3/27/2024,11:41:00 PM,0
3/27/2024,11:41:15 PM,0
3/27/2024,11:41:30 PM,0
3/27/2024,11:41:45 PM,136
3/27/2024,11:42:00 PM,0
3/27/2024,11:42:15 PM,10
3/27/2024,11:42:30 PM,219
3/27/2024,11:42:45 PM,28
3/27/2024,11:43:00 PM,0
3/27/2024,11:43:15 PM,11
3/27/2024,11:43:30 PM,49
3/27/2024,11:43:45 PM,13
3/27/2024,11:44:00 PM,100
3/27/2024,11:44:15 PM,116
3/27/2024,11:44:30 PM,13
3/27/2024,11:44:45 PM,0
3/27/2024,11:45:00 PM,0
3/27/2024,11:45:15 PM,0
3/27/2024,11:45:30 PM,0
3/27/2024,11:45:45 PM,0
3/27/2024,11:46:00 PM,4
3/27/2024,11:46:15 PM,14
3/27/2024,11:46:30 PM,14
3/27/2024,11:46:45 PM,14
3/27/2024,11:47:00 PM,0
3/27/2024,11:47:15 PM,0
3/27/2024,11:47:30 PM,0
3/27/2024,11:47:45 PM,0
3/27/2024,11:48:00 PM,0
3/27/2024,11:48:15 PM,0
3/27/2024,11:48:30 PM,0
3/27/2024,11:48:45 PM,0
3/27/2024,11:49:00 PM,6
3/27/2024,11:49:15 PM,11
3/27/2024,11:49:30 PM,48
3/27/2024,11:49:45 PM,0
3/27/2024,11:50:00 PM,21
