Date,Time,Activity (Triaxial-Counts)
3/29/2024,8:44:00 PM,0
3/29/2024,8:44:15 PM,8
3/29/2024,8:44:30 PM,19
3/29/2024,8:44:45 PM,0
3/29/2024,8:45:00 PM,0
3/29/2024,8:45:15 PM,0
3/29/2024,8:45:30 PM,0
3/29/2024,8:45:45 PM,0
3/29/2024,8:46:00 PM,0
3/29/2024,8:46:15 PM,156
3/29/2024,8:46:30 PM,224
3/29/2024,8:46:45 PM,249
3/29/2024,8:47:00 PM,70
3/29/2024,8:47:15 PM,36
3/29/2024,8:47:30 PM,124
3/29/2024,8:47:45 PM,48
3/29/2024,8:48:00 PM,24
3/29/2024,8:48:15 PM,128
3/29/2024,8:48:30 PM,396
3/29/2024,8:48:45 PM,257
3/29/2024,8:49:00 PM,202
3/29/2024,8:49:15 PM,122
3/29/2024,8:49:30 PM,170
3/29/2024,8:49:45 PM,243
3/29/2024,8:50:00 PM,190
3/29/2024,8:50:15 PM,91
3/29/2024,8:50:30 PM,287
3/29/2024,8:50:45 PM,27
3/29/2024,8:51:00 PM,76
3/29/2024,8:51:15 PM,0
3/29/2024,8:51:30 PM,0
3/29/2024,8:51:45 PM,39
3/29/2024,8:52:00 PM,71
3/29/2024,8:52:15 PM,86
3/29/2024,8:52:30 PM,97
3/29/2024,8:52:45 PM,105
3/29/2024,8:53:00 PM,179
3/29/2024,8:53:15 PM,0
3/29/2024,8:53:30 PM,0
3/29/2024,8:53:45 PM,0
3/29/2024,8:54:00 PM,0
3/29/2024,8:54:15 PM,0
3/29/2024,8:54:30 PM,0
3/29/2024,8:54:45 PM,0
3/29/2024,8:55:00 PM,0
3/29/2024,8:55:15 PM,127
3/29/2024,8:55:30 PM,129
3/29/2024,8:55:45 PM,237
3/29/2024,8:56:00 PM,78
3/29/2024,8:56:15 PM,0
3/29/2024,8:56:30 PM,0
3/29/2024,8:56:45 PM,74
3/29/2024,8:57:00 PM,0
3/29/2024,8:57:15 PM,56
3/29/2024,8:57:30 PM,28
3/29/2024,8:57:45 PM,31
3/29/2024,8:58:00 PM,0
3/29/2024,8:58:15 PM,0
3/29/2024,8:58:30 PM,0
3/29/2024,8:58:45 PM,0
3/29/2024,8:59:00 PM,0
3/29/2024,8:59:15 PM,0
3/29/2024,8:59:30 PM,0
3/29/2024,8:59:45 PM,85
3/29/2024,9:00:00 PM,172
3/29/2024,9:00:15 PM,121
3/29/2024,9:00:30 PM,87
3/29/2024,9:00:45 PM,105
3/29/2024,9:01:00 PM,52
3/29/2024,9:01:15 PM,0
3/29/2024,9:01:30 PM,0
3/29/2024,9:01:45 PM,0
3/29/2024,9:02:00 PM,78
3/29/2024,9:02:15 PM,88
3/29/2024,9:02:30 PM,44
3/29/2024,9:02:45 PM,40
3/29/2024,9:03:00 PM,0
3/29/2024,9:03:15 PM,0
3/29/2024,9:03:30 PM,38
3/29/2024,9:03:45 PM,4
3/29/2024,9:04:00 PM,18
3/29/2024,9:04:15 PM,24
3/29/2024,9:04:30 PM,4
3/29/2024,9:04:45 PM,0
3/29/2024,9:05:00 PM,4
3/29/2024,9:05:15 PM,0
3/29/2024,9:05:30 PM,0
3/29/2024,9:05:45 PM,14
3/29/2024,9:06:00 PM,40
3/29/2024,9:06:15 PM,0
3/29/2024,9:06:30 PM,0
3/29/2024,9:06:45 PM,0
3/29/2024,9:07:00 PM,0
3/29/2024,9:07:15 PM,74
3/29/2024,9:07:30 PM,45
3/29/2024,9:07:45 PM,5
3/29/2024,9:08:00 PM,117
3/29/2024,9:08:15 PM,43
3/29/2024,9:08:30 PM,212
3/29/2024,9:08:45 PM,74
3/29/2024,9:09:00 PM,12
3/29/2024,9:09:15 PM,39
3/29/2024,9:09:30 PM,0
3/29/2024,9:09:45 PM,0
3/29/2024,9:10:00 PM,0
