Date,Time,Activity (Triaxial-Counts)
3/26/2024,2:04:15 PM,39
3/26/2024,2:04:30 PM,0
3/26/2024,2:04:45 PM,0
3/26/2024,2:05:00 PM,105
3/26/2024,2:05:15 PM,0
3/26/2024,2:05:30 PM,0
3/26/2024,2:05:45 PM,8
3/26/2024,2:06:00 PM,115
3/26/2024,2:06:15 PM,47
3/26/2024,2:06:30 PM,0
3/26/2024,2:06:45 PM,0
3/26/2024,2:07:00 PM,5
3/26/2024,2:07:15 PM,0
3/26/2024,2:07:30 PM,0
3/26/2024,2:07:45 PM,0
3/26/2024,2:08:00 PM,0
3/26/2024,2:08:15 PM,0
3/26/2024,2:08:30 PM,0
3/26/2024,2:08:45 PM,0
3/26/2024,2:09:00 PM,0
3/26/2024,2:09:15 PM,22
3/26/2024,2:09:30 PM,0
3/26/2024,2:09:45 PM,0
3/26/2024,2:10:00 PM,0
3/26/2024,2:10:15 PM,4
3/26/2024,2:10:30 PM,0
3/26/2024,2:10:45 PM,0
3/26/2024,2:11:00 PM,0
3/26/2024,2:11:15 PM,0
3/26/2024,2:11:30 PM,15
3/26/2024,2:11:45 PM,42
3/26/2024,2:12:00 PM,32
3/26/2024,2:12:15 PM,0
3/26/2024,2:12:30 PM,0
3/26/2024,2:12:45 PM,25
3/26/2024,2:13:00 PM,4
3/26/2024,2:13:15 PM,0
3/26/2024,2:13:30 PM,67
3/26/2024,2:13:45 PM,202
3/26/2024,2:14:00 PM,144
3/26/2024,2:14:15 PM,0
3/26/2024,2:14:30 PM,57
3/26/2024,2:14:45 PM,754
3/26/2024,2:15:00 PM,108
3/26/2024,2:15:15 PM,14
3/26/2024,2:15:30 PM,38
3/26/2024,2:15:45 PM,21
3/26/2024,2:16:00 PM,76
3/26/2024,2:16:15 PM,10
3/26/2024,2:16:30 PM,0
3/26/2024,2:16:45 PM,7
3/26/2024,2:17:00 PM,119
3/26/2024,2:17:15 PM,0
3/26/2024,2:17:30 PM,0
3/26/2024,2:17:45 PM,0
3/26/2024,2:18:00 PM,92
3/26/2024,2:18:15 PM,13
3/26/2024,2:18:30 PM,11
3/26/2024,2:18:45 PM,0
3/26/2024,2:19:00 PM,20
3/26/2024,2:19:15 PM,4
3/26/2024,2:19:30 PM,0
3/26/2024,2:19:45 PM,0
3/26/2024,2:20:00 PM,9
3/26/2024,2:20:15 PM,144
3/26/2024,2:20:30 PM,11
3/26/2024,2:20:45 PM,0
3/26/2024,2:21:00 PM,267
3/26/2024,2:21:15 PM,53
3/26/2024,2:21:30 PM,441
3/26/2024,2:21:45 PM,32
3/26/2024,2:22:00 PM,145
3/26/2024,2:22:15 PM,60
3/26/2024,2:22:30 PM,26
3/26/2024,2:22:45 PM,0
3/26/2024,2:23:00 PM,21
3/26/2024,2:23:15 PM,41
3/26/2024,2:23:30 PM,25
3/26/2024,2:23:45 PM,0
3/26/2024,2:24:00 PM,0
3/26/2024,2:24:15 PM,0
3/26/2024,2:24:30 PM,0
3/26/2024,2:24:45 PM,0
3/26/2024,2:25:00 PM,0
3/26/2024,2:25:15 PM,0
3/26/2024,2:25:30 PM,0
3/26/2024,2:25:45 PM,0
3/26/2024,2:26:00 PM,0
3/26/2024,2:26:15 PM,0
3/26/2024,2:26:30 PM,0
3/26/2024,2:26:45 PM,0
3/26/2024,2:27:00 PM,0
3/26/2024,2:27:15 PM,0
3/26/2024,2:27:30 PM,0
3/26/2024,2:27:45 PM,0
3/26/2024,2:28:00 PM,0
3/26/2024,2:28:15 PM,0
3/26/2024,2:28:30 PM,0
3/26/2024,2:28:45 PM,0
3/26/2024,2:29:00 PM,0
3/26/2024,2:29:15 PM,0
3/26/2024,2:29:30 PM,0
3/26/2024,2:29:45 PM,0
3/26/2024,2:30:00 PM,0
3/26/2024,2:30:15 PM,0
3/26/2024,2:30:30 PM,0
3/26/2024,2:30:45 PM,0
3/26/2024,2:31:00 PM,0
3/26/2024,2:31:15 PM,0
3/26/2024,2:31:30 PM,0
3/26/2024,2:31:45 PM,0
3/26/2024,2:32:00 PM,0
3/26/2024,2:32:15 PM,0
3/26/2024,2:32:30 PM,0
3/26/2024,2:32:45 PM,0
3/26/2024,2:33:00 PM,0
3/26/2024,2:33:15 PM,0
3/26/2024,2:33:30 PM,0
3/26/2024,2:33:45 PM,0
3/26/2024,2:34:00 PM,0
3/26/2024,2:34:15 PM,0
3/26/2024,2:34:30 PM,0
3/26/2024,2:34:45 PM,0
3/26/2024,2:35:00 PM,0
3/26/2024,2:35:15 PM,0
3/26/2024,2:35:30 PM,0
3/26/2024,2:35:45 PM,0
3/26/2024,2:36:00 PM,180
3/26/2024,2:36:15 PM,9
3/26/2024,2:36:30 PM,0
3/26/2024,2:36:45 PM,0
3/26/2024,2:37:00 PM,0
3/26/2024,2:37:15 PM,0
3/26/2024,2:37:30 PM,0
3/26/2024,2:37:45 PM,0
3/26/2024,2:38:00 PM,0
3/26/2024,2:38:15 PM,0
3/26/2024,2:38:30 PM,0
3/26/2024,2:38:45 PM,0
3/26/2024,2:39:00 PM,0
3/26/2024,2:39:15 PM,0
3/26/2024,2:39:30 PM,0
3/26/2024,2:39:45 PM,0
3/26/2024,2:40:00 PM,0
3/26/2024,2:40:15 PM,0
3/26/2024,2:40:30 PM,0
3/26/2024,2:40:45 PM,0
3/26/2024,2:41:00 PM,0
3/26/2024,2:41:15 PM,0
3/26/2024,2:41:30 PM,0
3/26/2024,2:41:45 PM,0
3/26/2024,2:42:00 PM,0
3/26/2024,2:42:15 PM,0
3/26/2024,2:42:30 PM,0
3/26/2024,2:42:45 PM,0
3/26/2024,2:43:00 PM,0
3/26/2024,2:43:15 PM,0
3/26/2024,2:43:30 PM,0
3/26/2024,2:43:45 PM,0
3/26/2024,2:44:00 PM,0
3/26/2024,2:44:15 PM,0
3/26/2024,2:44:30 PM,0
3/26/2024,2:44:45 PM,0
3/26/2024,2:45:00 PM,0
3/26/2024,2:45:15 PM,0
3/26/2024,2:45:30 PM,0
3/26/2024,2:45:45 PM,0
3/26/2024,2:46:00 PM,0
3/26/2024,2:46:15 PM,0
3/26/2024,2:46:30 PM,60
3/26/2024,2:46:45 PM,132
3/26/2024,2:47:00 PM,0
3/26/2024,2:47:15 PM,0
3/26/2024,2:47:30 PM,0
3/26/2024,2:47:45 PM,0
3/26/2024,2:48:00 PM,0
3/26/2024,2:48:15 PM,0
3/26/2024,2:48:30 PM,0
3/26/2024,2:48:45 PM,0
3/26/2024,2:49:00 PM,0
3/26/2024,2:49:15 PM,0
3/26/2024,2:49:30 PM,0
3/26/2024,2:49:45 PM,0
3/26/2024,2:50:00 PM,53
3/26/2024,2:50:15 PM,249
3/26/2024,2:50:30 PM,0
3/26/2024,2:50:45 PM,0
3/26/2024,2:51:00 PM,0
3/26/2024,2:51:15 PM,0
3/26/2024,2:51:30 PM,0
3/26/2024,2:51:45 PM,0
3/26/2024,2:52:00 PM,0
3/26/2024,2:52:15 PM,0
3/26/2024,2:52:30 PM,0
3/26/2024,2:52:45 PM,0
3/26/2024,2:53:00 PM,0
3/26/2024,2:53:15 PM,0
3/26/2024,2:53:30 PM,0
3/26/2024,2:53:45 PM,0
3/26/2024,2:54:00 PM,0
3/26/2024,2:54:15 PM,0
3/26/2024,2:54:30 PM,0
3/26/2024,2:54:45 PM,0
3/26/2024,2:55:00 PM,0
3/26/2024,2:55:15 PM,0
3/26/2024,2:55:30 PM,0
3/26/2024,2:55:45 PM,0
3/26/2024,2:56:00 PM,0
3/26/2024,2:56:15 PM,0
3/26/2024,2:56:30 PM,0
3/26/2024,2:56:45 PM,0
3/26/2024,2:57:00 PM,0
3/26/2024,2:57:15 PM,0
3/26/2024,2:57:30 PM,0
3/26/2024,2:57:45 PM,0
3/26/2024,2:58:00 PM,0
3/26/2024,2:58:15 PM,0
3/26/2024,2:58:30 PM,0
3/26/2024,2:58:45 PM,0
3/26/2024,2:59:00 PM,0
3/26/2024,2:59:15 PM,0
3/26/2024,2:59:30 PM,0
3/26/2024,2:59:45 PM,75
3/26/2024,3:00:00 PM,0
3/26/2024,3:00:15 PM,0
3/26/2024,3:00:30 PM,0
3/26/2024,3:00:45 PM,0
3/26/2024,3:01:00 PM,0
3/26/2024,3:01:15 PM,108
3/26/2024,3:01:30 PM,14
3/26/2024,3:01:45 PM,0
3/26/2024,3:02:00 PM,41
3/26/2024,3:02:15 PM,27
3/26/2024,3:02:30 PM,0
3/26/2024,3:02:45 PM,0
3/26/2024,3:03:00 PM,0
3/26/2024,3:03:15 PM,0
3/26/2024,3:03:30 PM,0
3/26/2024,3:03:45 PM,0
3/26/2024,3:04:00 PM,0
3/26/2024,3:04:15 PM,0
3/26/2024,3:04:30 PM,0
3/26/2024,3:04:45 PM,0
3/26/2024,3:05:00 PM,0
3/26/2024,3:05:15 PM,0
3/26/2024,3:05:30 PM,0
3/26/2024,3:05:45 PM,0
3/26/2024,3:06:00 PM,0
3/26/2024,3:06:15 PM,107
3/26/2024,3:06:30 PM,0
3/26/2024,3:06:45 PM,0
3/26/2024,3:07:00 PM,12
3/26/2024,3:07:15 PM,193
3/26/2024,3:07:30 PM,16
3/26/2024,3:07:45 PM,0
3/26/2024,3:08:00 PM,0
3/26/2024,3:08:15 PM,0
3/26/2024,3:08:30 PM,90
3/26/2024,3:08:45 PM,302
3/26/2024,3:09:00 PM,10
3/26/2024,3:09:15 PM,29
3/26/2024,3:09:30 PM,538
3/26/2024,3:09:45 PM,284
3/26/2024,3:10:00 PM,234
3/26/2024,3:10:15 PM,458
3/26/2024,3:10:30 PM,47
3/26/2024,3:10:45 PM,521
3/26/2024,3:11:00 PM,23
3/26/2024,3:11:15 PM,421
3/26/2024,3:11:30 PM,171
3/26/2024,3:11:45 PM,12
3/26/2024,3:12:00 PM,0
3/26/2024,3:12:15 PM,12
3/26/2024,3:12:30 PM,0
3/26/2024,3:12:45 PM,5
3/26/2024,3:13:00 PM,0
3/26/2024,3:13:15 PM,15
3/26/2024,3:13:30 PM,0
3/26/2024,3:13:45 PM,0
3/26/2024,3:14:00 PM,6
3/26/2024,3:14:15 PM,0
3/26/2024,3:14:30 PM,0
3/26/2024,3:14:45 PM,4
3/26/2024,3:15:00 PM,0
3/26/2024,3:15:15 PM,313
3/26/2024,3:15:30 PM,77
3/26/2024,3:15:45 PM,59
3/26/2024,3:16:00 PM,272
3/26/2024,3:16:15 PM,7
3/26/2024,3:16:30 PM,0
3/26/2024,3:16:45 PM,5
3/26/2024,3:17:00 PM,0
3/26/2024,3:17:15 PM,9
3/26/2024,3:17:30 PM,120
3/26/2024,3:17:45 PM,33
3/26/2024,3:18:00 PM,0
3/26/2024,3:18:15 PM,0
3/26/2024,3:18:30 PM,0
3/26/2024,3:18:45 PM,296
3/26/2024,3:19:00 PM,71
3/26/2024,3:19:15 PM,331
3/26/2024,3:19:30 PM,0
3/26/2024,3:19:45 PM,0
3/26/2024,3:20:00 PM,0
3/26/2024,3:20:15 PM,0
3/26/2024,3:20:30 PM,0
3/26/2024,3:20:45 PM,0
3/26/2024,3:21:00 PM,123
3/26/2024,3:21:15 PM,0
3/26/2024,3:21:30 PM,20
3/26/2024,3:21:45 PM,0
3/26/2024,3:22:00 PM,0
3/26/2024,3:22:15 PM,0
3/26/2024,3:22:30 PM,0
3/26/2024,3:22:45 PM,0
3/26/2024,3:23:00 PM,0
3/26/2024,3:23:15 PM,0
3/26/2024,3:23:30 PM,0
3/26/2024,3:23:45 PM,0
3/26/2024,3:24:00 PM,98
3/26/2024,3:24:15 PM,8
3/26/2024,3:24:30 PM,0
3/26/2024,3:24:45 PM,19
3/26/2024,3:25:00 PM,0
