Date,Time,Activity (Triaxial-Counts)
3/25/2024,5:04:15 PM,55
3/25/2024,5:04:30 PM,84
3/25/2024,5:04:45 PM,66
3/25/2024,5:05:00 PM,23
3/25/2024,5:05:15 PM,12
3/25/2024,5:05:30 PM,6
3/25/2024,5:05:45 PM,0
3/25/2024,5:06:00 PM,0
3/25/2024,5:06:15 PM,11
3/25/2024,5:06:30 PM,0
3/25/2024,5:06:45 PM,7
3/25/2024,5:07:00 PM,0
3/25/2024,5:07:15 PM,0
3/25/2024,5:07:30 PM,28
3/25/2024,5:07:45 PM,24
3/25/2024,5:08:00 PM,0
3/25/2024,5:08:15 PM,66
3/25/2024,5:08:30 PM,65
3/25/2024,5:08:45 PM,253
3/25/2024,5:09:00 PM,30
3/25/2024,5:09:15 PM,15
3/25/2024,5:09:30 PM,227
3/25/2024,5:09:45 PM,90
3/25/2024,5:10:00 PM,58
3/25/2024,5:10:15 PM,0
3/25/2024,5:10:30 PM,29
3/25/2024,5:10:45 PM,102
3/25/2024,5:11:00 PM,35
3/25/2024,5:11:15 PM,386
3/25/2024,5:11:30 PM,383
3/25/2024,5:11:45 PM,214
3/25/2024,5:12:00 PM,76
3/25/2024,5:12:15 PM,0
3/25/2024,5:12:30 PM,0
3/25/2024,5:12:45 PM,16
3/25/2024,5:13:00 PM,211
3/25/2024,5:13:15 PM,0
3/25/2024,5:13:30 PM,103
3/25/2024,5:13:45 PM,8
3/25/2024,5:14:00 PM,49
3/25/2024,5:14:15 PM,16
3/25/2024,5:14:30 PM,139
3/25/2024,5:14:45 PM,205
3/25/2024,5:15:00 PM,41
3/25/2024,5:15:15 PM,16
3/25/2024,5:15:30 PM,230
3/25/2024,5:15:45 PM,29
3/25/2024,5:16:00 PM,292
3/25/2024,5:16:15 PM,275
3/25/2024,5:16:30 PM,65
3/25/2024,5:16:45 PM,38
3/25/2024,5:17:00 PM,175
3/25/2024,5:17:15 PM,56
3/25/2024,5:17:30 PM,130
3/25/2024,5:17:45 PM,41
3/25/2024,5:18:00 PM,0
3/25/2024,5:18:15 PM,52
3/25/2024,5:18:30 PM,291
3/25/2024,5:18:45 PM,120
3/25/2024,5:19:00 PM,145
3/25/2024,5:19:15 PM,160
3/25/2024,5:19:30 PM,87
3/25/2024,5:19:45 PM,182
3/25/2024,5:20:00 PM,167
3/25/2024,5:20:15 PM,269
3/25/2024,5:20:30 PM,224
3/25/2024,5:20:45 PM,55
3/25/2024,5:21:00 PM,99
3/25/2024,5:21:15 PM,9
3/25/2024,5:21:30 PM,12
3/25/2024,5:21:45 PM,78
3/25/2024,5:22:00 PM,18
3/25/2024,5:22:15 PM,0
3/25/2024,5:22:30 PM,11
3/25/2024,5:22:45 PM,19
3/25/2024,5:23:00 PM,0
3/25/2024,5:23:15 PM,11
3/25/2024,5:23:30 PM,18
3/25/2024,5:23:45 PM,52
3/25/2024,5:24:00 PM,0
3/25/2024,5:24:15 PM,14
3/25/2024,5:24:30 PM,26
3/25/2024,5:24:45 PM,338
3/25/2024,5:25:00 PM,69
3/25/2024,5:25:15 PM,25
3/25/2024,5:25:30 PM,0
3/25/2024,5:25:45 PM,6
3/25/2024,5:26:00 PM,9
3/25/2024,5:26:15 PM,5
3/25/2024,5:26:30 PM,10
3/25/2024,5:26:45 PM,15
3/25/2024,5:27:00 PM,96
3/25/2024,5:27:15 PM,0
3/25/2024,5:27:30 PM,4
3/25/2024,5:27:45 PM,11
3/25/2024,5:28:00 PM,53
3/25/2024,5:28:15 PM,13
3/25/2024,5:28:30 PM,5
3/25/2024,5:28:45 PM,21
3/25/2024,5:29:00 PM,35
3/25/2024,5:29:15 PM,39
3/25/2024,5:29:30 PM,0
3/25/2024,5:29:45 PM,0
3/25/2024,5:30:00 PM,31
3/25/2024,5:30:15 PM,0
3/25/2024,5:30:30 PM,0
3/25/2024,5:30:45 PM,0
3/25/2024,5:31:00 PM,0
3/25/2024,5:31:15 PM,69
3/25/2024,5:31:30 PM,132
3/25/2024,5:31:45 PM,5
3/25/2024,5:32:00 PM,36
3/25/2024,5:32:15 PM,29
3/25/2024,5:32:30 PM,0
3/25/2024,5:32:45 PM,0
3/25/2024,5:33:00 PM,19
3/25/2024,5:33:15 PM,14
3/25/2024,5:33:30 PM,5
3/25/2024,5:33:45 PM,32
3/25/2024,5:34:00 PM,27
3/25/2024,5:34:15 PM,0
3/25/2024,5:34:30 PM,125
3/25/2024,5:34:45 PM,23
3/25/2024,5:35:00 PM,0
3/25/2024,5:35:15 PM,65
3/25/2024,5:35:30 PM,22
3/25/2024,5:35:45 PM,58
3/25/2024,5:36:00 PM,50
3/25/2024,5:36:15 PM,44
3/25/2024,5:36:30 PM,137
3/25/2024,5:36:45 PM,86
3/25/2024,5:37:00 PM,0
3/25/2024,5:37:15 PM,0
3/25/2024,5:37:30 PM,0
3/25/2024,5:37:45 PM,0
3/25/2024,5:38:00 PM,0
3/25/2024,5:38:15 PM,0
3/25/2024,5:38:30 PM,63
3/25/2024,5:38:45 PM,0
3/25/2024,5:39:00 PM,54
3/25/2024,5:39:15 PM,59
3/25/2024,5:39:30 PM,0
3/25/2024,5:39:45 PM,0
3/25/2024,5:40:00 PM,0
3/25/2024,5:40:15 PM,89
3/25/2024,5:40:30 PM,49
3/25/2024,5:40:45 PM,140
3/25/2024,5:41:00 PM,0
3/25/2024,5:41:15 PM,0
3/25/2024,5:41:30 PM,78
3/25/2024,5:41:45 PM,0
3/25/2024,5:42:00 PM,0
3/25/2024,5:42:15 PM,0
3/25/2024,5:42:30 PM,82
3/25/2024,5:42:45 PM,0
3/25/2024,5:43:00 PM,0
3/25/2024,5:43:15 PM,0
3/25/2024,5:43:30 PM,45
3/25/2024,5:43:45 PM,8
3/25/2024,5:44:00 PM,0
3/25/2024,5:44:15 PM,0
3/25/2024,5:44:30 PM,0
3/25/2024,5:44:45 PM,132
3/25/2024,5:45:00 PM,9
3/25/2024,5:45:15 PM,99
3/25/2024,5:45:30 PM,0
3/25/2024,5:45:45 PM,0
3/25/2024,5:46:00 PM,0
3/25/2024,5:46:15 PM,0
3/25/2024,5:46:30 PM,0
3/25/2024,5:46:45 PM,0
3/25/2024,5:47:00 PM,0
3/25/2024,5:47:15 PM,0
3/25/2024,5:47:30 PM,0
3/25/2024,5:47:45 PM,0
3/25/2024,5:48:00 PM,0
3/25/2024,5:48:15 PM,66
3/25/2024,5:48:30 PM,0
3/25/2024,5:48:45 PM,0
3/25/2024,5:49:00 PM,0
3/25/2024,5:49:15 PM,0
3/25/2024,5:49:30 PM,0
3/25/2024,5:49:45 PM,0
3/25/2024,5:50:00 PM,0
3/25/2024,5:50:15 PM,0
3/25/2024,5:50:30 PM,53
3/25/2024,5:50:45 PM,0
3/25/2024,5:51:00 PM,0
3/25/2024,5:51:15 PM,0
3/25/2024,5:51:30 PM,0
3/25/2024,5:51:45 PM,0
3/25/2024,5:52:00 PM,0
3/25/2024,5:52:15 PM,0
3/25/2024,5:52:30 PM,0
3/25/2024,5:52:45 PM,0
3/25/2024,5:53:00 PM,0
3/25/2024,5:53:15 PM,0
3/25/2024,5:53:30 PM,0
3/25/2024,5:53:45 PM,0
3/25/2024,5:54:00 PM,0
3/25/2024,5:54:15 PM,74
3/25/2024,5:54:30 PM,0
3/25/2024,5:54:45 PM,0
3/25/2024,5:55:00 PM,0
3/25/2024,5:55:15 PM,235
3/25/2024,5:55:30 PM,211
3/25/2024,5:55:45 PM,135
3/25/2024,5:56:00 PM,67
3/25/2024,5:56:15 PM,46
3/25/2024,5:56:30 PM,6
3/25/2024,5:56:45 PM,0
3/25/2024,5:57:00 PM,0
3/25/2024,5:57:15 PM,77
3/25/2024,5:57:30 PM,38
3/25/2024,5:57:45 PM,0
3/25/2024,5:58:00 PM,0
3/25/2024,5:58:15 PM,97
3/25/2024,5:58:30 PM,231
3/25/2024,5:58:45 PM,247
3/25/2024,5:59:00 PM,18
3/25/2024,5:59:15 PM,0
3/25/2024,5:59:30 PM,114
3/25/2024,5:59:45 PM,48
3/25/2024,6:00:00 PM,194
3/25/2024,6:00:15 PM,0
3/25/2024,6:00:30 PM,334
3/25/2024,6:00:45 PM,543
3/25/2024,6:01:00 PM,19
3/25/2024,6:01:15 PM,18
3/25/2024,6:01:30 PM,145
3/25/2024,6:01:45 PM,33
3/25/2024,6:02:00 PM,281
3/25/2024,6:02:15 PM,389
3/25/2024,6:02:30 PM,524
3/25/2024,6:02:45 PM,141
3/25/2024,6:03:00 PM,235
3/25/2024,6:03:15 PM,442
3/25/2024,6:03:30 PM,269
3/25/2024,6:03:45 PM,29
3/25/2024,6:04:00 PM,9
3/25/2024,6:04:15 PM,0
3/25/2024,6:04:30 PM,422
3/25/2024,6:04:45 PM,33
3/25/2024,6:05:00 PM,545
3/25/2024,6:05:15 PM,302
3/25/2024,6:05:30 PM,581
3/25/2024,6:05:45 PM,501
3/25/2024,6:06:00 PM,623
3/25/2024,6:06:15 PM,424
3/25/2024,6:06:30 PM,1003
3/25/2024,6:06:45 PM,1194
3/25/2024,6:07:00 PM,488
3/25/2024,6:07:15 PM,221
3/25/2024,6:07:30 PM,984
3/25/2024,6:07:45 PM,999
3/25/2024,6:08:00 PM,1013
3/25/2024,6:08:15 PM,956
3/25/2024,6:08:30 PM,961
3/25/2024,6:08:45 PM,776
3/25/2024,6:09:00 PM,156
3/25/2024,6:09:15 PM,38
3/25/2024,6:09:30 PM,9
3/25/2024,6:09:45 PM,92
3/25/2024,6:10:00 PM,0
3/25/2024,6:10:15 PM,0
3/25/2024,6:10:30 PM,0
3/25/2024,6:10:45 PM,0
