Date,Time,Activity (Triaxial-Counts)
3/26/2024,4:14:15 PM,156
3/26/2024,4:14:30 PM,26
3/26/2024,4:14:45 PM,212
3/26/2024,4:15:00 PM,228
3/26/2024,4:15:15 PM,327
3/26/2024,4:15:30 PM,341
3/26/2024,4:15:45 PM,225
3/26/2024,4:16:00 PM,68
3/26/2024,4:16:15 PM,90
3/26/2024,4:16:30 PM,426
3/26/2024,4:16:45 PM,163
3/26/2024,4:17:00 PM,6
3/26/2024,4:17:15 PM,214
3/26/2024,4:17:30 PM,122
3/26/2024,4:17:45 PM,184
3/26/2024,4:18:00 PM,151
3/26/2024,4:18:15 PM,162
3/26/2024,4:18:30 PM,253
3/26/2024,4:18:45 PM,211
3/26/2024,4:19:00 PM,131
3/26/2024,4:19:15 PM,228
3/26/2024,4:19:30 PM,97
3/26/2024,4:19:45 PM,63
3/26/2024,4:20:00 PM,246
3/26/2024,4:20:15 PM,113
3/26/2024,4:20:30 PM,371
3/26/2024,4:20:45 PM,310
3/26/2024,4:21:00 PM,154
3/26/2024,4:21:15 PM,0
3/26/2024,4:21:30 PM,0
3/26/2024,4:21:45 PM,0
3/26/2024,4:22:00 PM,19
3/26/2024,4:22:15 PM,0
3/26/2024,4:22:30 PM,9
3/26/2024,4:22:45 PM,0
3/26/2024,4:23:00 PM,5
3/26/2024,4:23:15 PM,12
3/26/2024,4:23:30 PM,4
3/26/2024,4:23:45 PM,0
3/26/2024,4:24:00 PM,0
3/26/2024,4:24:15 PM,60
3/26/2024,4:24:30 PM,0
3/26/2024,4:24:45 PM,0
3/26/2024,4:25:00 PM,0
3/26/2024,4:25:15 PM,533
3/26/2024,4:25:30 PM,27
3/26/2024,4:25:45 PM,46
3/26/2024,4:26:00 PM,15
3/26/2024,4:26:15 PM,103
3/26/2024,4:26:30 PM,85
3/26/2024,4:26:45 PM,54
3/26/2024,4:27:00 PM,50
3/26/2024,4:27:15 PM,9
3/26/2024,4:27:30 PM,41
3/26/2024,4:27:45 PM,230
3/26/2024,4:28:00 PM,56
3/26/2024,4:28:15 PM,12
3/26/2024,4:28:30 PM,24
3/26/2024,4:28:45 PM,168
3/26/2024,4:29:00 PM,148
3/26/2024,4:29:15 PM,0
3/26/2024,4:29:30 PM,0
3/26/2024,4:29:45 PM,0
3/26/2024,4:30:00 PM,0
3/26/2024,4:30:15 PM,0
3/26/2024,4:30:30 PM,14
3/26/2024,4:30:45 PM,0
3/26/2024,4:31:00 PM,0
3/26/2024,4:31:15 PM,0
3/26/2024,4:31:30 PM,150
3/26/2024,4:31:45 PM,0
3/26/2024,4:32:00 PM,0
3/26/2024,4:32:15 PM,66
3/26/2024,4:32:30 PM,0
3/26/2024,4:32:45 PM,0
3/26/2024,4:33:00 PM,0
3/26/2024,4:33:15 PM,0
3/26/2024,4:33:30 PM,0
3/26/2024,4:33:45 PM,0
3/26/2024,4:34:00 PM,131
3/26/2024,4:34:15 PM,0
3/26/2024,4:34:30 PM,12
3/26/2024,4:34:45 PM,0
3/26/2024,4:35:00 PM,0
3/26/2024,4:35:15 PM,0
3/26/2024,4:35:30 PM,0
3/26/2024,4:35:45 PM,56
3/26/2024,4:36:00 PM,130
3/26/2024,4:36:15 PM,123
3/26/2024,4:36:30 PM,89
3/26/2024,4:36:45 PM,177
3/26/2024,4:37:00 PM,0
3/26/2024,4:37:15 PM,0
3/26/2024,4:37:30 PM,0
3/26/2024,4:37:45 PM,29
3/26/2024,4:38:00 PM,46
3/26/2024,4:38:15 PM,0
3/26/2024,4:38:30 PM,0
3/26/2024,4:38:45 PM,0
3/26/2024,4:39:00 PM,26
3/26/2024,4:39:15 PM,7
3/26/2024,4:39:30 PM,19
3/26/2024,4:39:45 PM,24
3/26/2024,4:40:00 PM,0
3/26/2024,4:40:15 PM,0
3/26/2024,4:40:30 PM,0
3/26/2024,4:40:45 PM,53
3/26/2024,4:41:00 PM,0
3/26/2024,4:41:15 PM,0
3/26/2024,4:41:30 PM,58
3/26/2024,4:41:45 PM,0
3/26/2024,4:42:00 PM,36
3/26/2024,4:42:15 PM,50
3/26/2024,4:42:30 PM,0
3/26/2024,4:42:45 PM,0
3/26/2024,4:43:00 PM,0
3/26/2024,4:43:15 PM,0
3/26/2024,4:43:30 PM,0
3/26/2024,4:43:45 PM,55
3/26/2024,4:44:00 PM,0
3/26/2024,4:44:15 PM,48
3/26/2024,4:44:30 PM,0
3/26/2024,4:44:45 PM,0
3/26/2024,4:45:00 PM,4
3/26/2024,4:45:15 PM,0
3/26/2024,4:45:30 PM,54
3/26/2024,4:45:45 PM,0
3/26/2024,4:46:00 PM,8
3/26/2024,4:46:15 PM,15
3/26/2024,4:46:30 PM,21
3/26/2024,4:46:45 PM,62
3/26/2024,4:47:00 PM,76
3/26/2024,4:47:15 PM,19
3/26/2024,4:47:30 PM,39
3/26/2024,4:47:45 PM,0
3/26/2024,4:48:00 PM,13
3/26/2024,4:48:15 PM,19
3/26/2024,4:48:30 PM,4
3/26/2024,4:48:45 PM,0
3/26/2024,4:49:00 PM,123
3/26/2024,4:49:15 PM,0
3/26/2024,4:49:30 PM,15
3/26/2024,4:49:45 PM,16
3/26/2024,4:50:00 PM,0
3/26/2024,4:50:15 PM,0
3/26/2024,4:50:30 PM,33
3/26/2024,4:50:45 PM,13
3/26/2024,4:51:00 PM,0
3/26/2024,4:51:15 PM,8
3/26/2024,4:51:30 PM,4
3/26/2024,4:51:45 PM,23
3/26/2024,4:52:00 PM,0
3/26/2024,4:52:15 PM,0
3/26/2024,4:52:30 PM,0
3/26/2024,4:52:45 PM,0
3/26/2024,4:53:00 PM,0
3/26/2024,4:53:15 PM,0
3/26/2024,4:53:30 PM,21
3/26/2024,4:53:45 PM,0
3/26/2024,4:54:00 PM,0
3/26/2024,4:54:15 PM,0
3/26/2024,4:54:30 PM,0
3/26/2024,4:54:45 PM,0
3/26/2024,4:55:00 PM,0
3/26/2024,4:55:15 PM,0
3/26/2024,4:55:30 PM,0
3/26/2024,4:55:45 PM,0
3/26/2024,4:56:00 PM,0
3/26/2024,4:56:15 PM,0
3/26/2024,4:56:30 PM,0
3/26/2024,4:56:45 PM,4
3/26/2024,4:57:00 PM,0
3/26/2024,4:57:15 PM,0
3/26/2024,4:57:30 PM,0
3/26/2024,4:57:45 PM,0
