Date,Time,Activity (Triaxial-Counts)
3/28/2024,4:44:15 AM,107
3/28/2024,4:44:30 AM,108
3/28/2024,4:44:45 AM,47
3/28/2024,4:45:00 AM,87
3/28/2024,4:45:15 AM,47
3/28/2024,4:45:30 AM,54
3/28/2024,4:45:45 AM,78
3/28/2024,4:46:00 AM,52
3/28/2024,4:46:15 AM,41
3/28/2024,4:46:30 AM,74
3/28/2024,4:46:45 AM,45
3/28/2024,4:47:00 AM,14
3/28/2024,4:47:15 AM,45
3/28/2024,4:47:30 AM,48
3/28/2024,4:47:45 AM,74
3/28/2024,4:48:00 AM,14
3/28/2024,4:48:15 AM,41
3/28/2024,4:48:30 AM,104
3/28/2024,4:48:45 AM,105
3/28/2024,4:49:00 AM,106
3/28/2024,4:49:15 AM,107
3/28/2024,4:49:30 AM,108
3/28/2024,4:49:45 AM,109
3/28/2024,4:50:00 AM,100
3/28/2024,4:50:15 AM,101
3/28/2024,4:50:30 AM,102
3/28/2024,4:50:45 AM,103
3/28/2024,4:51:00 AM,104
3/28/2024,4:51:15 AM,105
3/28/2024,4:51:30 AM,106
3/28/2024,4:51:45 AM,107
3/28/2024,4:52:00 AM,108
3/28/2024,4:52:15 AM,109
3/28/2024,4:52:30 AM,100
3/28/2024,4:52:45 AM,101
3/28/2024,4:53:00 AM,102
3/28/2024,4:53:15 AM,103
3/28/2024,4:53:30 AM,104
3/28/2024,4:53:45 AM,105
3/28/2024,4:54:00 AM,106
3/28/2024,4:54:15 AM,107
3/28/2024,4:54:30 AM,108
3/28/2024,4:54:45 AM,109
3/28/2024,4:55:00 AM,100
3/28/2024,4:55:15 AM,101
3/28/2024,4:55:30 AM,102
3/28/2024,4:55:45 AM,103
3/28/2024,4:56:00 AM,104
3/28/2024,4:56:15 AM,105
3/28/2024,4:56:30 AM,106
3/28/2024,4:56:45 AM,107
3/28/2024,4:57:00 AM,108
3/28/2024,4:57:15 AM,109
3/28/2024,4:57:30 AM,100
3/28/2024,4:57:45 AM,101
3/28/2024,4:58:00 AM,102
3/28/2024,4:58:15 AM,103
3/28/2024,4:58:30 AM,104
3/28/2024,4:58:45 AM,105
3/28/2024,4:59:00 AM,106
3/28/2024,4:59:15 AM,107
3/28/2024,4:59:30 AM,108
3/28/2024,4:59:45 AM,109
3/28/2024,5:00:00 AM,100
3/28/2024,5:00:15 AM,101
3/28/2024,5:00:30 AM,102
3/28/2024,5:00:45 AM,103
3/28/2024,5:01:00 AM,104
3/28/2024,5:01:15 AM,105
3/28/2024,5:01:30 AM,106
3/28/2024,5:01:45 AM,107
3/28/2024,5:02:00 AM,108
3/28/2024,5:02:15 AM,109
3/28/2024,5:02:30 AM,100
3/28/2024,5:02:45 AM,101
3/28/2024,5:03:00 AM,102
3/28/2024,5:03:15 AM,103
3/28/2024,5:03:30 AM,104
3/28/2024,5:03:45 AM,105
3/28/2024,5:04:00 AM,106
3/28/2024,5:04:15 AM,107
3/28/2024,5:04:30 AM,108
3/28/2024,5:04:45 AM,109
3/28/2024,5:05:00 AM,100
3/28/2024,5:05:15 AM,101
3/28/2024,5:05:30 AM,102
3/28/2024,5:05:45 AM,103
3/28/2024,5:06:00 AM,104
3/28/2024,5:06:15 AM,105
3/28/2024,5:06:30 AM,106
3/28/2024,5:06:45 AM,107
3/28/2024,5:07:00 AM,108
3/28/2024,5:07:15 AM,109
3/28/2024,5:07:30 AM,100
3/28/2024,5:07:45 AM,101
3/28/2024,5:08:00 AM,102
3/28/2024,5:08:15 AM,103
3/28/2024,5:08:30 AM,104
3/28/2024,5:08:45 AM,105
